,text
1769,New Post: Shared Links (weekly) Dec. 11 2022 https://t.co/rdpZixZF6A #abuse #grief #healing #holidays #mentalhealth… https://t.co/9rXUZ6miqt
1770,"F a tech #twitchhooplordd #twitch #funny #mentalhealth #gaming #love #nextgen #vibes #chill  #PS5Share, #NBA2K23 https://t.co/FRYC4uGYNT"
1771,"RT @_Abulayth: My mother has returned to her creator a few weeks ago ,may Allah grant her the highest rack in jannah ,my mother suffered fr…"
1772,"#Mentalhealth #GSSY

https://t.co/NuZtxVUU4k"
1773,"The Eating Disorders Program at GenPsych PC  - https://t.co/lbIZZVVPkr

Help someone in need by requesting an appoi… https://t.co/bB6HaRtHdn"
1774,"Tip: Don’t face the ghosts of holidays past alone.
For tips on reducing holiday stress:
https://t.co/SQLqvfQgSF… https://t.co/PWWXHMxqv9"
1775,RT @vrforhealth: 🏆Beyond pleased to note that @vrforhealth partner @RocketVRHealth is a 2022 @CBinsights top 150 in #digitalhealth  for #di…
1776,RT @NewsMedical: Mental Health in a Digitalized Workplace https://t.co/LhGzDXMu97 #health #mentalhealth #workplace #digital #digitalhealth…
1777,"Start your day with words of mindset wisdom from @harrypetsanis. 

To see all of Harry's ""Morning Mindset with the… https://t.co/39QcQLljwN"
1778,"We’ve seen a correlation between an increase of #MentalHealth issues with an increase of #SingleParent homes, two p… https://t.co/c2IZLavi3x"
1779,#MentalHealthMonday #mentalhealth #mentalwellness #mentalhealthmatters #tpp #community #healedpeoplehealpeople… https://t.co/WPlElLgA0u
1780,Mentally and emotionally this has been by far the hardest year I've ever had as an adult. I've been section 2'd for… https://t.co/khvlL91436
1781,If white privilege's makes them this angry they should try being black for a couple of days. Mental Health should o… https://t.co/NHg1saA39A
1782,"RT @APAHealthyMinds: When talking to kids about climate change anxiety, make sure they know they are being listened to and show them that t…"
1783,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…"
1784,"瞑想で稼ぐ🧘 #Mindland
　マインドフルネスしよう

詳細はディスコード　
https://t.co/MXQUfhw3N5

公式　
@MndlndOfficial

 #MentalHealth　#NFT https://t.co/DOBAgHPx6f"
1785,RT @GavinGeddes7: @inspiredbylaban @MatesofAlliance @ReadingIsOurPas @tristanbtaylor @DavidCMcLean1 @cr_burman @jgmacleodauthor @MQuigley19…
1786,RT @GavinGeddes7: @inspiredbylaban @MatesofAlliance @ReadingIsOurPas @tristanbtaylor @DavidCMcLean1 @cr_burman @jgmacleodauthor @MQuigley19…
1787,"RT @RealDDP: Break the cycle of ""Hurt People Hurt People."" Healing yourself in turn helps heal others💥💎 #selfcare #healing #inspiration #mo…"
1788,Learn more about EQUIPPED: mental health courses and workbooks for young adults at https://t.co/idj6Q6qcub.… https://t.co/mEgdVFdNob
1789,RT @MariaMKokai: Are you applying to graduate school? Find out about the role of #schoolpsychologists who work w children/youth &amp; collabora…
1790,#mentalhealth #mentalhealthawareness #mentalwellness #breathwork #breathworkhealing #breathworktherapy #growth… https://t.co/Vd4VtSaDDv
1791,RT @cchruk: Psychiatrists &amp; their membership body #rcpsych do all they can to avoid accountability for the brain damage inflicted. During #…
1792,"RT @MedicalQuack: HERE WE GO AGAIN, NEED MORE CODE TO FIX THE MENTALLY ILL..MAKE IT STOP PLEASE
RT @NewsMedical: Mental Health in a Digital…"
1793,"Wondering how to make people like you?

Well, the answer isn't what you might think it is and that's why I've writt… https://t.co/cDDCffatcV"
1794,RT @MariaMKokai: How can we help address the #mentalhealth crisis? See Canadian Psychological Association’s new position paper: Mental Heal…
1795,RT @JaneCareerCoach: Your Mental Health matters.  Look after your #mentalhealth. Listen to htis podcast episode on how you can practice #se…
1796,"HERE WE GO AGAIN, NEED MORE CODE TO FIX THE MENTALLY ILL..MAKE IT STOP PLEASE
RT @NewsMedical: Mental Health in a D… https://t.co/dPmkBKIHVl"
1797,RT @VazhikattiMHC: #Anxiety #Depression #Mentalhealth #MentalHealthAwareness #SelfCare #MentalHealthMatters #Stress #MentalIllness #Therapy…
1798,"If you find yourself in a conflict, the best thing you can do is choose to handle yourself in a way, that if you lo… https://t.co/zjDWV4JtW3"
1799,"RT @SeftonCVS: Do you have a project, idea or group that addresses low level #MentalHealth in #Sefton? 🧠

@LWSefton’s Community Resilience…"
1800,Join us for this valuable #WorkshopWednesday training and give yourself the #gift of practicing #selfcompassion thi… https://t.co/Dvdi8WMj2o
1801,"Get a jump on holiday sobriety. Whether you’re struggling with abstinence or want to start, we can help. Call 702-3… https://t.co/S4vMj8vq6N"
1802,RT @electriccharity: We’re excited to announce our Wellbeing Talks for 2023! Keep your eyes peeled for our new Health Calendar with a brand…
1803,RT @211Maryland: How can 211 help you? Our caring and compassionate specialists are here 24/7 to connect you to essential resources. We're…
1804,"Sarah, we are honored to hear that our service was prompt and communication was exceptional. Thank you so much!… https://t.co/SAKmHA3m9e"
1805,"RT @upasanakonidela: my mental health is good when I:Eat right,Sleep well,Stay calm &amp; workout

☝️ doesn’t happen too often! 

Does that mea…"
1806,RT @online_docs_us: Do you hesitate to speak in a group setting? It could be a sign of mental health problems. We at Online Docs have exper…
1807,"Rule change aims to prevent extremist group members from becoming Minnesota police officers
#MentalHealth
#Police… https://t.co/alILJ6VlNq"
1808,RT @CO90s: New #OpenAccess paper published using @CO90s data: The #mentalhealth and #wellbeing profile of #youngadults using #socialmedia @…
1809,Need someone to talk to? Don't face it alone--AAYHF is here to help. Call 512-428-4480 or CONTACTUS@AAYHF.ORG for m… https://t.co/iQLRRddiB4
1810,"RT @HyperActiveHQ_: We highly suggest giving this podcast episode a listen. It’s long, but very insightful of different perspectives into m…"
1811,Need someone to talk to? Don't face it alone--AAYHF is here to help. Call 512-428-4480 or CONTACTUS@AAYHF.ORG for m… https://t.co/g3fqKRO3ix
1812,"RT @LEAD_Coalition: '#Dementia Has Turned My Family's World Upside Down, And I Don't Know How Much More I Can Take' https://t.co/HDPdbMpFMw…"
1813,Need someone to talk to? Don't face it alone--AAYHF is here to help. Call 512-428-4480 or CONTACTUS@AAYHF.ORG for m… https://t.co/PjkGl5IHTU
1814,How can 211 help you? Our caring and compassionate specialists are here 24/7 to connect you to essential resources.… https://t.co/CwTkRLZWVa
1815,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…"
1816,"RT @imentalhealth_: Singing can help you relieve stress, improve mental health and mood. Increase pain threshold and enhance memory in peop…"
1817,"The Christmas season brings up a lot of feelings ... happiness, anxiety, depression. It is as simple as a text or c… https://t.co/5CeQ5fJqeK"
1818,"Here's our way of solving problems creatively 💡

#creativity #problemsolving #singing #socialskills #learning… https://t.co/wohBfSfJVK"
1819,"RT @JayRuderman: An important reminder from Dwayne Johnson that when it comes to #MentalHealth there is no shame in asking for help. 
@TheR…"
1820,"RT @deepgreendesign: Kindness Can Have Unexpectedly Positive Consequences ~ https://t.co/DqAHg6rshO

#Kindness #Mindfulness #BeccaToldMeTo…"
1821,"RT @omwami_kirumira: What's your take on #Suicide especially among #students.
Follow #link below 👇to reply to this conversation.

https://t…"
1822,Need someone to talk to? Don't face it alone--AAYHF is here to help. Call 512-428-4480 or CONTACTUS@AAYHF.ORG for m… https://t.co/vVAvsNEPkE
1823,"An unexpectedly energising day.

Excited to have tapped into the expertise in two of our networks - @andrewleedaly… https://t.co/Ni9GFvjVSo"
1824,"RT @omwami_kirumira: Suicide is a growing problem in Africa, with many young people struggling to cope with the pressures of poverty, confl…"
1825,"RT @LEAD_Coalition: '#Dementia Has Turned My Family's World Upside Down, And I Don't Know How Much More I Can Take' https://t.co/HDPdbMpFMw…"
1826,Need someone to talk to? Don't face it alone--AAYHF is here to help. Call 512-428-4480 or CONTACTUS@AAYHF.ORG for m… https://t.co/7L4jFs4I8a
1827,"RT @HudUniSupport: It's essential that you protect your #mentalhealth and #wellbeing over the festive period.

Check out the @YoungMindsUK…"
1828,Need someone to talk to? Don't face it alone--AAYHF is here to help. Call 512-428-4480 or CONTACTUS@AAYHF.ORG for m… https://t.co/bmxsIQl6kx
1829,RT @GavinGeddes7: @LisaThomasBooks Thanks Lisa. My life story #Soundtracktoalife last chapter happening now in real-time.#TrueStory #book #…
1830,RT @ayurvedapma: #WorldMentalHealthDay #MentalHealth #MentalHealthMatters  #10thOctober #WorldMentalHealthDay2022  #ayurvedapma #Ayurveda #…
1831,#Cocune macht die tägliche Pflege zu einem angenehmen Erlebnis. Waschen ohne Wasser mit den Waschhandschuhen von Co… https://t.co/SdwiKw5iBq
1832,"RT @upasanakonidela: my mental health is good when I:Eat right,Sleep well,Stay calm &amp; workout

☝️ doesn’t happen too often! 

Does that mea…"
1833,"RT @RealDDP: Break the cycle of ""Hurt People Hurt People."" Healing yourself in turn helps heal others💥💎 #selfcare #healing #inspiration #mo…"
1834,"RT @AcademyLasina: When you stop the verbal abuse, your child's self-esteem would be enhanced. Physical aggression would cease.

#mentalhea…"
1835,"#Portland Mayor @tedwheeler is following the lead of New York Mayor @ericadamsfornyc, calling to lower the threshol… https://t.co/mrxWAtf9Px"
1836,"RT @HyperActiveHQ_: We highly suggest giving this podcast episode a listen. It’s long, but very insightful of different perspectives into m…"
1837,RT @Bptakeone: Being bipolar means having to apologize for your illness. Even when your actions are outside of your control. It’s the thing…
1838,RT @mguthrie364: Our team hit the pause button to take some time out to reflect over the last 6 months and what we’ve achieved. The report…
1839,"You did the best you could. 

#mentalhealth #mentalwellness #mentalhealthmatters #DiversusHealth #quoteoftheday… https://t.co/jlSGh2688F"
1840,"You can't enjoy the holidays if you're stretched too thin. Saying ""yes"" when you should say ""no"" can leave you feel… https://t.co/IC2W8eh6SZ"
1841,Free #WTKMA information session on Mental Health and Stigma on Friday 16th December here at the Public Health Resou… https://t.co/QEUKuXe3pK
1842,"""Tech always changes how we neurochemically interact with the world; it's our job as mental health professionals to… https://t.co/jZLinCaPLP"
1843,Beat the #loneliness! Be creative and use any means possible to maintain social connections. Don’t take your close… https://t.co/DrdB8qcwdH
1844,The NAFC team &amp; newest NAFC Board member Donney John from @novascripts were honored to attend the @MuslimHealth gal… https://t.co/JFPXSvRoBs
1845,"RT @eClinicalMed: 📢eClinicalMedicine’s renewed call for action on #GenderInequality: https://t.co/xV1fywXCzT

Including the effect of the #…"
1846,"Supporting #brainhealth takes on a whole new meaning for me these days 💙🧠👣.

#postpartum #brainhealth #mentalhealth… https://t.co/ioroad8VAd"
1847,"Kindness Can Have Unexpectedly Positive Consequences ~ https://t.co/DqAHg6rshO

#Kindness #Mindfulness… https://t.co/u370cTDWnx"
1848,Mind help therapeutic services have changed the world's perspective by quickly identifying reasons behind sudden pa… https://t.co/Q3wWay2rch
1849,The new legalization of #psychedelictherapy in Colorado boosted interest in progressive psychedelic medicine from t… https://t.co/YkZUKGzd4Y
1850,"Your Brain On Silence

Noise pollution has continued to double every three decades.

#mindfulleader #mindfulness… https://t.co/SvOeU2t0zg"
1851,Got the Monday blues? Just SMILE! 😁 https://t.co/b24zFBuZWr #mentalhealth #happiness #behappy #happy #smile #smiling #moodbooster
1852,Through pain comes strength #strength #Perseverance #Pain #Overcome #healthylifestyle #mentalhealth #Health
1853,"Exercise these suggestions to avoid FOMO, or fear of missing out: https://t.co/0P8D31c42a #lakewoodfamilytherapy… https://t.co/jJVsvPnQrO"
1854,"Put in the work this week, it’s a new week which means there is a new opportunity every day. Make the most of it.… https://t.co/dhsDsTBfNF"
1855,"RT @_sunshineseries: Kindly click link below to read the full press release https://t.co/bfa6si4ABS

#passnigerianmhbill #mentalhealth http…"
1856,"For the most up-to-date research on the physical and mental well-being of #military members, #Veterans, and their f… https://t.co/Ml7xDqUCNg"
1857,"I am not my thoughts. Learning to #pause using #inquiry is not easy. Unless I commit to daily #practice, stories of… https://t.co/ryx25JkmBN"
1858,"To find that balance this holiday season, try these tips:

💖 Make time for people that are a positive influence in… https://t.co/Bg71Croz5g"
1859,RT @TrainingMindful: “Healing Childhood Emotional Abuse with Mindfulness Meditation” https://t.co/jxHuZixPTj #healing #abuse #mentalhealth…
1860,"RT @Workliapp: Tip of the week 👉 7 steps to improve written communication

Workli - the deep work company 
#coaching #deepwork #leadership…"
1861,"9 ways to self-care | स्वयं की देखभाल
#selfcare, #lifestyle, #fitness, #mentalhealth, #personalcare… https://t.co/EYfDiHt3FJ"
1862,"It’s the most wonderful time of year, but it can also be a very sensitive time.
These activities will keep keep the… https://t.co/MFfLplrKLo"
1863,RT @GavinGeddes7: @inspiredbylaban @MatesofAlliance @ReadingIsOurPas @tristanbtaylor @DavidCMcLean1 @cr_burman @jgmacleodauthor @MQuigley19…
1864,"As joyful as they are, holidays can also bring up feelings of loneliness and uneasiness.
These simple tips promote… https://t.co/MbFJMeFYJz"
1865,"RT @drdoolittles: There have been many people harmed by the #sideeffects of bad #medicine #Medtwitter 

Drugs created from flawed animal #e…"
1866,"Five tips for handling your mental health.

#mentalwellness #mentalhealth #MentalHealthMonday https://t.co/7kB55oIzJ8"
